confidence,id,provenance,relation,source_id,target_id
0.55,edge_000889,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000312_8afe8fe21b
0.55,edge_000890,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000312_8afe8fe21b
0.75,edge_000891,book_chunk,SUPPORTS_CONDITION,ev_cbc_000312_8afe8fe21b,condition:anemia
0.75,edge_000892,book_chunk,SUPPORTS_CONDITION,ev_cbc_000312_8afe8fe21b,condition:bone_marrow_disorder
0.75,edge_000893,book_chunk,SUPPORTS_CONDITION,ev_cbc_000312_8afe8fe21b,condition:infection
0.75,edge_000894,book_chunk,SUPPORTS_CONDITION,ev_cbc_000312_8afe8fe21b,condition:lymphocytosis
0.75,edge_000895,book_chunk,SUPPORTS_CONDITION,ev_cbc_000312_8afe8fe21b,condition:neutropenia
0.75,edge_000896,book_chunk,SUPPORTS_CONDITION,ev_cbc_000312_8afe8fe21b,condition:viral_infection
0.95,edge_000897,book_chunk,FROM_SOURCE,ev_cbc_000277_4c74936503,source:clinical_hematology_pdf
1.0,edge_000898,book_chunk,BELONGS_TO_PANEL,ev_cbc_000277_4c74936503,panel:cbc
0.9,edge_000899,book_chunk,MENTIONS_TEST,ev_cbc_000277_4c74936503,test:hgb
0.55,edge_000900,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:high,ev_cbc_000277_4c74936503
0.55,edge_000901,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:low,ev_cbc_000277_4c74936503
0.9,edge_000902,book_chunk,MENTIONS_TEST,ev_cbc_000277_4c74936503,test:neut
0.55,edge_000903,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:high,ev_cbc_000277_4c74936503
0.55,edge_000904,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:low,ev_cbc_000277_4c74936503
0.9,edge_000905,book_chunk,MENTIONS_TEST,ev_cbc_000277_4c74936503,test:wbc
0.55,edge_000906,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_000277_4c74936503
0.55,edge_000907,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_000277_4c74936503
0.75,edge_000908,book_chunk,SUPPORTS_CONDITION,ev_cbc_000277_4c74936503,condition:anemia
0.75,edge_000909,book_chunk,SUPPORTS_CONDITION,ev_cbc_000277_4c74936503,condition:leukocytosis
0.75,edge_000910,book_chunk,SUPPORTS_CONDITION,ev_cbc_000277_4c74936503,condition:leukopenia
1.0,edge_000911,book_chunk,FROM_SOURCE,ev_cbc_005098_578885ff0c,source:harrison_pdf
1.0,edge_000912,book_chunk,BELONGS_TO_PANEL,ev_cbc_005098_578885ff0c,panel:cbc
0.9,edge_000913,book_chunk,MENTIONS_TEST,ev_cbc_005098_578885ff0c,test:mono
0.55,edge_000914,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:high,ev_cbc_005098_578885ff0c
0.55,edge_000915,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:low,ev_cbc_005098_578885ff0c
0.9,edge_000916,book_chunk,MENTIONS_TEST,ev_cbc_005098_578885ff0c,test:plt
0.55,edge_000917,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_005098_578885ff0c
0.55,edge_000918,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_005098_578885ff0c
0.75,edge_000919,book_chunk,SUPPORTS_CONDITION,ev_cbc_005098_578885ff0c,condition:bleeding_risk
0.75,edge_000920,book_chunk,SUPPORTS_CONDITION,ev_cbc_005098_578885ff0c,condition:dyslipidemia
0.75,edge_000921,book_chunk,SUPPORTS_CONDITION,ev_cbc_005098_578885ff0c,condition:infection
0.75,edge_000922,book_chunk,SUPPORTS_CONDITION,ev_cbc_005098_578885ff0c,condition:inflammation
1.0,edge_000923,book_chunk,FROM_SOURCE,ev_cbc_007918_249ab0a41c,source:harrison_pdf
1.0,edge_000924,book_chunk,BELONGS_TO_PANEL,ev_cbc_007918_249ab0a41c,panel:cbc
0.9,edge_000925,book_chunk,MENTIONS_TEST,ev_cbc_007918_249ab0a41c,test:lymph
0.55,edge_000926,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:lymph:high,ev_cbc_007918_249ab0a41c
0.55,edge_000927,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:lymph:low,ev_cbc_007918_249ab0a41c
0.9,edge_000928,book_chunk,MENTIONS_TEST,ev_cbc_007918_249ab0a41c,test:mono
0.55,edge_000929,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:high,ev_cbc_007918_249ab0a41c
0.55,edge_000930,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:low,ev_cbc_007918_249ab0a41c
0.75,edge_000931,book_chunk,SUPPORTS_CONDITION,ev_cbc_007918_249ab0a41c,condition:infection
0.75,edge_000932,book_chunk,SUPPORTS_CONDITION,ev_cbc_007918_249ab0a41c,condition:inflammation
0.75,edge_000933,book_chunk,SUPPORTS_CONDITION,ev_cbc_007918_249ab0a41c,condition:renal_impairment
1.0,edge_000934,book_chunk,FROM_SOURCE,ev_cbc_011654_08649c5a64,source:harrison_pdf
1.0,edge_000935,book_chunk,BELONGS_TO_PANEL,ev_cbc_011654_08649c5a64,panel:cbc
0.9,edge_000936,book_chunk,MENTIONS_TEST,ev_cbc_011654_08649c5a64,test:mono
0.55,edge_000937,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:high,ev_cbc_011654_08649c5a64
0.55,edge_000938,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:low,ev_cbc_011654_08649c5a64
0.9,edge_000939,book_chunk,MENTIONS_TEST,ev_cbc_011654_08649c5a64,test:plt
0.55,edge_000940,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_011654_08649c5a64
0.55,edge_000941,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_011654_08649c5a64
0.9,edge_000942,book_chunk,MENTIONS_TEST,ev_cbc_011654_08649c5a64,test:wbc
0.55,edge_000943,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_011654_08649c5a64
0.55,edge_000944,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_011654_08649c5a64
0.75,edge_000945,book_chunk,SUPPORTS_CONDITION,ev_cbc_011654_08649c5a64,condition:anemia
0.75,edge_000946,book_chunk,SUPPORTS_CONDITION,ev_cbc_011654_08649c5a64,condition:infection
0.75,edge_000947,book_chunk,SUPPORTS_CONDITION,ev_cbc_011654_08649c5a64,condition:inflammation
0.75,edge_000948,book_chunk,SUPPORTS_CONDITION,ev_cbc_011654_08649c5a64,condition:renal_impairment
0.75,edge_000949,book_chunk,SUPPORTS_CONDITION,ev_cbc_011654_08649c5a64,condition:thrombocytopenia
0.95,edge_000950,book_chunk,FROM_SOURCE,ev_cbc_000317_d7275ade27,source:clinical_hematology_pdf
1.0,edge_000951,book_chunk,BELONGS_TO_PANEL,ev_cbc_000317_d7275ade27,panel:cbc
0.9,edge_000952,book_chunk,MENTIONS_TEST,ev_cbc_000317_d7275ade27,test:lymph
0.55,edge_000953,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:lymph:high,ev_cbc_000317_d7275ade27
0.55,edge_000954,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:lymph:low,ev_cbc_000317_d7275ade27
0.9,edge_000955,book_chunk,MENTIONS_TEST,ev_cbc_000317_d7275ade27,test:mono
0.55,edge_000956,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:high,ev_cbc_000317_d7275ade27
0.55,edge_000957,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mono:low,ev_cbc_000317_d7275ade27
0.9,edge_000958,book_chunk,MENTIONS_TEST,ev_cbc_000317_d7275ade27,test:neut
0.55,edge_000959,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:high,ev_cbc_000317_d7275ade27
0.55,edge_000960,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:low,ev_cbc_000317_d7275ade27
0.9,edge_000961,book_chunk,MENTIONS_TEST,ev_cbc_000317_d7275ade27,test:plt
0.55,edge_000962,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000317_d7275ade27
0.55,edge_000963,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000317_d7275ade27
0.75,edge_000964,book_chunk,SUPPORTS_CONDITION,ev_cbc_000317_d7275ade27,condition:bone_marrow_disorder
0.75,edge_000965,book_chunk,SUPPORTS_CONDITION,ev_cbc_000317_d7275ade27,condition:infection
0.75,edge_000966,book_chunk,SUPPORTS_CONDITION,ev_cbc_000317_d7275ade27,condition:neutropenia
0.95,edge_000967,book_chunk,FROM_SOURCE,ev_cbc_000446_90704a580b,source:clinical_hematology_pdf
1.0,edge_000968,book_chunk,BELONGS_TO_PANEL,ev_cbc_000446_90704a580b,panel:cbc
0.9,edge_000969,book_chunk,MENTIONS_TEST,ev_cbc_000446_90704a580b,test:baso
0.55,edge_000970,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:high,ev_cbc_000446_90704a580b
0.55,edge_000971,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:low,ev_cbc_000446_90704a580b
0.9,edge_000972,book_chunk,MENTIONS_TEST,ev_cbc_000446_90704a580b,test:plt
0.55,edge_000973,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000446_90704a580b
0.55,edge_000974,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000446_90704a580b
0.9,edge_000975,book_chunk,MENTIONS_TEST,ev_cbc_000446_90704a580b,test:rbc
0.55,edge_000976,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_000446_90704a580b
0.55,edge_000977,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_000446_90704a580b
0.9,edge_000978,book_chunk,MENTIONS_TEST,ev_cbc_000446_90704a580b,test:wbc
0.55,edge_000979,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_000446_90704a580b
0.55,edge_000980,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_000446_90704a580b
0.75,edge_000981,book_chunk,SUPPORTS_CONDITION,ev_cbc_000446_90704a580b,condition:basophilia
0.75,edge_000982,book_chunk,SUPPORTS_CONDITION,ev_cbc_000446_90704a580b,condition:bone_marrow_disorder
0.75,edge_000983,book_chunk,SUPPORTS_CONDITION,ev_cbc_000446_90704a580b,condition:leukocytosis
0.75,edge_000984,book_chunk,SUPPORTS_CONDITION,ev_cbc_000446_90704a580b,condition:polycythemia
1.0,edge_000985,book_chunk,FROM_SOURCE,ev_cbc_004627_5e770f8dfc,source:harrison_pdf
1.0,edge_000986,book_chunk,BELONGS_TO_PANEL,ev_cbc_004627_5e770f8dfc,panel:cbc
0.9,edge_000987,book_chunk,MENTIONS_TEST,ev_cbc_004627_5e770f8dfc,test:baso
0.55,edge_000988,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:high,ev_cbc_004627_5e770f8dfc
0.55,edge_000989,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:low,ev_cbc_004627_5e770f8dfc
0.9,edge_000990,book_chunk,MENTIONS_TEST,ev_cbc_004627_5e770f8dfc,test:plt
0.55,edge_000991,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_004627_5e770f8dfc
0.55,edge_000992,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_004627_5e770f8dfc
0.75,edge_000993,book_chunk,SUPPORTS_CONDITION,ev_cbc_004627_5e770f8dfc,condition:bone_marrow_disorder
0.75,edge_000994,book_chunk,SUPPORTS_CONDITION,ev_cbc_004627_5e770f8dfc,condition:renal_impairment
0.75,edge_000995,book_chunk,SUPPORTS_CONDITION,ev_cbc_004627_5e770f8dfc,condition:thrombocytosis
0.95,edge_000996,book_chunk,FROM_SOURCE,ev_cbc_000448_a9d89f0d45,source:clinical_hematology_pdf
1.0,edge_000997,book_chunk,BELONGS_TO_PANEL,ev_cbc_000448_a9d89f0d45,panel:cbc
0.9,edge_000998,book_chunk,MENTIONS_TEST,ev_cbc_000448_a9d89f0d45,test:baso
0.55,edge_000999,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:high,ev_cbc_000448_a9d89f0d45
0.55,edge_001000,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:low,ev_cbc_000448_a9d89f0d45
0.9,edge_001001,book_chunk,MENTIONS_TEST,ev_cbc_000448_a9d89f0d45,test:plt
0.55,edge_001002,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000448_a9d89f0d45
0.55,edge_001003,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000448_a9d89f0d45
0.9,edge_001004,book_chunk,MENTIONS_TEST,ev_cbc_000448_a9d89f0d45,test:wbc
0.55,edge_001005,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_000448_a9d89f0d45
0.55,edge_001006,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_000448_a9d89f0d45
0.75,edge_001007,book_chunk,SUPPORTS_CONDITION,ev_cbc_000448_a9d89f0d45,condition:basophilia
0.75,edge_001008,book_chunk,SUPPORTS_CONDITION,ev_cbc_000448_a9d89f0d45,condition:leukocytosis
0.75,edge_001009,book_chunk,SUPPORTS_CONDITION,ev_cbc_000448_a9d89f0d45,condition:thrombocytopenia
0.75,edge_001010,book_chunk,SUPPORTS_CONDITION,ev_cbc_000448_a9d89f0d45,condition:thrombocytosis
1.0,edge_001011,book_chunk,FROM_SOURCE,ev_cbc_004595_333ac62b48,source:harrison_pdf
1.0,edge_001012,book_chunk,BELONGS_TO_PANEL,ev_cbc_004595_333ac62b48,panel:cbc
0.9,edge_001013,book_chunk,MENTIONS_TEST,ev_cbc_004595_333ac62b48,test:baso
0.55,edge_001014,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:high,ev_cbc_004595_333ac62b48
0.55,edge_001015,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:low,ev_cbc_004595_333ac62b48
0.75,edge_001016,book_chunk,SUPPORTS_CONDITION,ev_cbc_004595_333ac62b48,condition:bone_marrow_disorder
1.0,edge_001017,book_chunk,FROM_SOURCE,ev_cbc_011872_4d0f4d8e56,source:harrison_pdf
1.0,edge_001018,book_chunk,BELONGS_TO_PANEL,ev_cbc_011872_4d0f4d8e56,panel:cbc
0.9,edge_001019,book_chunk,MENTIONS_TEST,ev_cbc_011872_4d0f4d8e56,test:baso
0.55,edge_001020,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:high,ev_cbc_011872_4d0f4d8e56
0.55,edge_001021,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:low,ev_cbc_011872_4d0f4d8e56
0.75,edge_001022,book_chunk,SUPPORTS_CONDITION,ev_cbc_011872_4d0f4d8e56,condition:basophilia
0.75,edge_001023,book_chunk,SUPPORTS_CONDITION,ev_cbc_011872_4d0f4d8e56,condition:infection
0.95,edge_001024,book_chunk,FROM_SOURCE,ev_cbc_000444_013bbfdead,source:clinical_hematology_pdf
1.0,edge_001025,book_chunk,BELONGS_TO_PANEL,ev_cbc_000444_013bbfdead,panel:cbc
0.9,edge_001026,book_chunk,MENTIONS_TEST,ev_cbc_000444_013bbfdead,test:baso
0.55,edge_001027,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:high,ev_cbc_000444_013bbfdead
0.55,edge_001028,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:baso:low,ev_cbc_000444_013bbfdead
0.9,edge_001029,book_chunk,MENTIONS_TEST,ev_cbc_000444_013bbfdead,test:eos
0.55,edge_001030,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:high,ev_cbc_000444_013bbfdead
0.55,edge_001031,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:low,ev_cbc_000444_013bbfdead
0.9,edge_001032,book_chunk,MENTIONS_TEST,ev_cbc_000444_013bbfdead,test:ig
0.55,edge_001033,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:ig:high,ev_cbc_000444_013bbfdead
0.55,edge_001034,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:ig:low,ev_cbc_000444_013bbfdead
0.9,edge_001035,book_chunk,MENTIONS_TEST,ev_cbc_000444_013bbfdead,test:neut
0.55,edge_001036,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:high,ev_cbc_000444_013bbfdead
0.55,edge_001037,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:low,ev_cbc_000444_013bbfdead
0.9,edge_001038,book_chunk,MENTIONS_TEST,ev_cbc_000444_013bbfdead,test:plt
0.55,edge_001039,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000444_013bbfdead
0.55,edge_001040,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000444_013bbfdead
0.75,edge_001041,book_chunk,SUPPORTS_CONDITION,ev_cbc_000444_013bbfdead,condition:basophilia
0.75,edge_001042,book_chunk,SUPPORTS_CONDITION,ev_cbc_000444_013bbfdead,condition:bone_marrow_disorder
0.75,edge_001043,book_chunk,SUPPORTS_CONDITION,ev_cbc_000444_013bbfdead,condition:eosinophilia
0.75,edge_001044,book_chunk,SUPPORTS_CONDITION,ev_cbc_000444_013bbfdead,condition:left_shift_stress_response
0.95,edge_001045,book_chunk,FROM_SOURCE,ev_cbc_000996_1840e00162,source:clinical_hematology_pdf
1.0,edge_001046,book_chunk,BELONGS_TO_PANEL,ev_cbc_000996_1840e00162,panel:cbc
0.9,edge_001047,book_chunk,MENTIONS_TEST,ev_cbc_000996_1840e00162,test:eos
0.55,edge_001048,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:high,ev_cbc_000996_1840e00162
0.55,edge_001049,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:low,ev_cbc_000996_1840e00162
0.9,edge_001050,book_chunk,MENTIONS_TEST,ev_cbc_000996_1840e00162,test:neut
0.55,edge_001051,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:high,ev_cbc_000996_1840e00162
0.55,edge_001052,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:low,ev_cbc_000996_1840e00162
0.75,edge_001053,book_chunk,SUPPORTS_CONDITION,ev_cbc_000996_1840e00162,condition:bone_marrow_disorder
0.75,edge_001054,book_chunk,SUPPORTS_CONDITION,ev_cbc_000996_1840e00162,condition:eosinophilia
0.75,edge_001055,book_chunk,SUPPORTS_CONDITION,ev_cbc_000996_1840e00162,condition:inflammation
1.0,edge_001056,book_chunk,FROM_SOURCE,ev_cbc_004845_4d1d980e94,source:harrison_pdf
1.0,edge_001057,book_chunk,BELONGS_TO_PANEL,ev_cbc_004845_4d1d980e94,panel:cbc
0.9,edge_001058,book_chunk,MENTIONS_TEST,ev_cbc_004845_4d1d980e94,test:eos
0.55,edge_001059,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:high,ev_cbc_004845_4d1d980e94
0.55,edge_001060,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:low,ev_cbc_004845_4d1d980e94
0.9,edge_001061,book_chunk,MENTIONS_TEST,ev_cbc_004845_4d1d980e94,test:plt
0.55,edge_001062,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_004845_4d1d980e94
0.55,edge_001063,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_004845_4d1d980e94
0.75,edge_001064,book_chunk,SUPPORTS_CONDITION,ev_cbc_004845_4d1d980e94,condition:bone_marrow_disorder
0.75,edge_001065,book_chunk,SUPPORTS_CONDITION,ev_cbc_004845_4d1d980e94,condition:eosinophilia
0.75,edge_001066,book_chunk,SUPPORTS_CONDITION,ev_cbc_004845_4d1d980e94,condition:thrombocytopenia
1.0,edge_001067,book_chunk,FROM_SOURCE,ev_cbc_011187_75ba864996,source:harrison_pdf
1.0,edge_001068,book_chunk,BELONGS_TO_PANEL,ev_cbc_011187_75ba864996,panel:cbc
0.9,edge_001069,book_chunk,MENTIONS_TEST,ev_cbc_011187_75ba864996,test:eos
0.55,edge_001070,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:high,ev_cbc_011187_75ba864996
0.55,edge_001071,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:low,ev_cbc_011187_75ba864996
0.9,edge_001072,book_chunk,MENTIONS_TEST,ev_cbc_011187_75ba864996,test:wbc
0.55,edge_001073,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_011187_75ba864996
0.55,edge_001074,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_011187_75ba864996
0.75,edge_001075,book_chunk,SUPPORTS_CONDITION,ev_cbc_011187_75ba864996,condition:eosinophilia
0.75,edge_001076,book_chunk,SUPPORTS_CONDITION,ev_cbc_011187_75ba864996,condition:inflammation
0.75,edge_001077,book_chunk,SUPPORTS_CONDITION,ev_cbc_011187_75ba864996,condition:renal_impairment
1.0,edge_001078,book_chunk,FROM_SOURCE,ev_cbc_004311_8838d443b7,source:harrison_pdf
1.0,edge_001079,book_chunk,BELONGS_TO_PANEL,ev_cbc_004311_8838d443b7,panel:cbc
0.9,edge_001080,book_chunk,MENTIONS_TEST,ev_cbc_004311_8838d443b7,test:mchc
0.55,edge_001081,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mchc:high,ev_cbc_004311_8838d443b7
0.55,edge_001082,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mchc:low,ev_cbc_004311_8838d443b7
0.9,edge_001083,book_chunk,MENTIONS_TEST,ev_cbc_004311_8838d443b7,test:mcv
0.55,edge_001084,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:high,ev_cbc_004311_8838d443b7
0.55,edge_001085,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:low,ev_cbc_004311_8838d443b7
0.75,edge_001086,book_chunk,SUPPORTS_CONDITION,ev_cbc_004311_8838d443b7,condition:anemia
0.75,edge_001087,book_chunk,SUPPORTS_CONDITION,ev_cbc_004311_8838d443b7,condition:hemolytic_anemia
0.75,edge_001088,book_chunk,SUPPORTS_CONDITION,ev_cbc_004311_8838d443b7,condition:macrocytic_anemia
1.0,edge_001089,book_chunk,FROM_SOURCE,ev_cbc_002964_62f719a591,source:harrison_pdf
1.0,edge_001090,book_chunk,BELONGS_TO_PANEL,ev_cbc_002964_62f719a591,panel:cbc
0.9,edge_001091,book_chunk,MENTIONS_TEST,ev_cbc_002964_62f719a591,test:hgb
0.55,edge_001092,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:high,ev_cbc_002964_62f719a591
0.55,edge_001093,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:low,ev_cbc_002964_62f719a591
0.9,edge_001094,book_chunk,MENTIONS_TEST,ev_cbc_002964_62f719a591,test:mchc
0.55,edge_001095,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mchc:high,ev_cbc_002964_62f719a591
0.55,edge_001096,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mchc:low,ev_cbc_002964_62f719a591
0.9,edge_001097,book_chunk,MENTIONS_TEST,ev_cbc_002964_62f719a591,test:mcv
0.55,edge_001098,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:high,ev_cbc_002964_62f719a591
0.55,edge_001099,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:low,ev_cbc_002964_62f719a591
0.9,edge_001100,book_chunk,MENTIONS_TEST,ev_cbc_002964_62f719a591,test:rbc
0.55,edge_001101,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_002964_62f719a591
0.55,edge_001102,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_002964_62f719a591
0.9,edge_001103,book_chunk,MENTIONS_TEST,ev_cbc_002964_62f719a591,test:rdw
0.55,edge_001104,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rdw:high,ev_cbc_002964_62f719a591
0.55,edge_001105,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rdw:low,ev_cbc_002964_62f719a591
1.0,edge_001106,book_chunk,FROM_SOURCE,ev_cbc_004305_6a494a40bb,source:harrison_pdf
1.0,edge_001107,book_chunk,BELONGS_TO_PANEL,ev_cbc_004305_6a494a40bb,panel:cbc
0.9,edge_001108,book_chunk,MENTIONS_TEST,ev_cbc_004305_6a494a40bb,test:hgb
0.55,edge_001109,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:high,ev_cbc_004305_6a494a40bb
0.55,edge_001110,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:low,ev_cbc_004305_6a494a40bb
0.9,edge_001111,book_chunk,MENTIONS_TEST,ev_cbc_004305_6a494a40bb,test:mch
0.55,edge_001112,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mch:high,ev_cbc_004305_6a494a40bb
0.55,edge_001113,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mch:low,ev_cbc_004305_6a494a40bb
0.9,edge_001114,book_chunk,MENTIONS_TEST,ev_cbc_004305_6a494a40bb,test:mchc
0.55,edge_001115,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mchc:high,ev_cbc_004305_6a494a40bb
0.55,edge_001116,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mchc:low,ev_cbc_004305_6a494a40bb
0.9,edge_001117,book_chunk,MENTIONS_TEST,ev_cbc_004305_6a494a40bb,test:mcv
0.55,edge_001118,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:high,ev_cbc_004305_6a494a40bb
0.55,edge_001119,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:low,ev_cbc_004305_6a494a40bb
0.9,edge_001120,book_chunk,MENTIONS_TEST,ev_cbc_004305_6a494a40bb,test:rbc
0.55,edge_001121,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_004305_6a494a40bb
0.55,edge_001122,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_004305_6a494a40bb
